"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","POP","TOT","MLN_PER","A","2000",19.028802,
"AUS","POP","TOT","MLN_PER","A","2001",19.274701,
"AUS","POP","TOT","MLN_PER","A","2002",19.49521,
"AUS","POP","TOT","MLN_PER","A","2003",19.720737,
"AUS","POP","TOT","MLN_PER","A","2004",19.932722,
"AUS","POP","TOT","MLN_PER","A","2005",20.176844,
"AUS","POP","TOT","MLN_PER","A","2006",20.450966,
"AUS","POP","TOT","MLN_PER","A","2007",20.827622,
"AUS","POP","TOT","MLN_PER","A","2008",21.249199,
"AUS","POP","TOT","MLN_PER","A","2009",21.691653,
"AUS","POP","TOT","MLN_PER","A","2010",22.03175,
"AUS","POP","TOT","MLN_PER","A","2011",22.340024,
"AUS","POP","TOT","MLN_PER","A","2012",22.733465,
"AUS","POP","TOT","MLN_PER","A","2013",23.128129,
"AUS","POP","TOT","MLN_PER","A","2014",23.475686,
"AUS","POP","TOT","MLN_PER","A","2015",23.815995,
"AUS","POP","TOT","MLN_PER","A","2016",24.190907,
"AUS","POP","TOT","MLN_PER","A","2017",24.60186,
"AUS","POP","TOT","MLN_PER","A","2018",24.982688,
"AUS","POP","TOT","MLN_PER","A","2019",25.365745,
"AUS","POP","TOT","MLN_PER","A","2020",25.698093,
"AUT","POP","TOT","MLN_PER","A","2000",8.011566,
"AUT","POP","TOT","MLN_PER","A","2001",8.042293,
"AUT","POP","TOT","MLN_PER","A","2002",8.082121,
"AUT","POP","TOT","MLN_PER","A","2003",8.118245,
"AUT","POP","TOT","MLN_PER","A","2004",8.169441,
"AUT","POP","TOT","MLN_PER","A","2005",8.225278,
"AUT","POP","TOT","MLN_PER","A","2006",8.267948,
"AUT","POP","TOT","MLN_PER","A","2007",8.295189,
"AUT","POP","TOT","MLN_PER","A","2008",8.321541,
"AUT","POP","TOT","MLN_PER","A","2009",8.341483,
"AUT","POP","TOT","MLN_PER","A","2010",8.361069,
"AUT","POP","TOT","MLN_PER","A","2011",8.388534,
"AUT","POP","TOT","MLN_PER","A","2012",8.426311,
"AUT","POP","TOT","MLN_PER","A","2013",8.47723,
"AUT","POP","TOT","MLN_PER","A","2014",8.543932,
"AUT","POP","TOT","MLN_PER","A","2015",8.629519,
"AUT","POP","TOT","MLN_PER","A","2016",8.739806,
"AUT","POP","TOT","MLN_PER","A","2017",8.795073,
"AUT","POP","TOT","MLN_PER","A","2018",8.837707,
"AUT","POP","TOT","MLN_PER","A","2019",8.877637,
"AUT","POP","TOT","MLN_PER","A","2020",8.916845,
"BEL","POP","TOT","MLN_PER","A","2000",10.251247,
"BEL","POP","TOT","MLN_PER","A","2001",10.286571,
"BEL","POP","TOT","MLN_PER","A","2002",10.332783,
"BEL","POP","TOT","MLN_PER","A","2003",10.37613,
"BEL","POP","TOT","MLN_PER","A","2004",10.421133,
"BEL","POP","TOT","MLN_PER","A","2005",10.478617,
"BEL","POP","TOT","MLN_PER","A","2006",10.547956,
"BEL","POP","TOT","MLN_PER","A","2007",10.625701,
"BEL","POP","TOT","MLN_PER","A","2008",10.709976,
"BEL","POP","TOT","MLN_PER","A","2009",10.796498,
"BEL","POP","TOT","MLN_PER","A","2010",10.895589,
"BEL","POP","TOT","MLN_PER","A","2011",10.993616,
"BEL","POP","TOT","MLN_PER","A","2012",11.067748,
"BEL","POP","TOT","MLN_PER","A","2013",11.125033,
"BEL","POP","TOT","MLN_PER","A","2014",11.179778,
"BEL","POP","TOT","MLN_PER","A","2015",11.238474,
"BEL","POP","TOT","MLN_PER","A","2016",11.295003,
"BEL","POP","TOT","MLN_PER","A","2017",11.349081,
"BEL","POP","TOT","MLN_PER","A","2018",11.40374,
"BEL","POP","TOT","MLN_PER","A","2019",11.462023,
"BEL","POP","TOT","MLN_PER","A","2020",11.506938,
"CAN","POP","TOT","MLN_PER","A","2000",30.68573,
"CAN","POP","TOT","MLN_PER","A","2001",31.020902,
"CAN","POP","TOT","MLN_PER","A","2002",31.360079,
"CAN","POP","TOT","MLN_PER","A","2003",31.644028,
"CAN","POP","TOT","MLN_PER","A","2004",31.940655,
"CAN","POP","TOT","MLN_PER","A","2005",32.243753,
"CAN","POP","TOT","MLN_PER","A","2006",32.571174,
"CAN","POP","TOT","MLN_PER","A","2007",32.889025,
"CAN","POP","TOT","MLN_PER","A","2008",33.247118,
"CAN","POP","TOT","MLN_PER","A","2009",33.628895,
"CAN","POP","TOT","MLN_PER","A","2010",34.004889,
"CAN","POP","TOT","MLN_PER","A","2011",34.339328,
"CAN","POP","TOT","MLN_PER","A","2012",34.714222,
"CAN","POP","TOT","MLN_PER","A","2013",35.082954,
"CAN","POP","TOT","MLN_PER","A","2014",35.437435,
"CAN","POP","TOT","MLN_PER","A","2015",35.702908,
"CAN","POP","TOT","MLN_PER","A","2016",36.109487,
"CAN","POP","TOT","MLN_PER","A","2017",36.545295,
"CAN","POP","TOT","MLN_PER","A","2018",37.065178,
"CAN","POP","TOT","MLN_PER","A","2019",37.593384,
"CAN","POP","TOT","MLN_PER","A","2020",38.005238,
"CZE","POP","TOT","MLN_PER","A","2000",10.272503,
"CZE","POP","TOT","MLN_PER","A","2001",10.224192,
"CZE","POP","TOT","MLN_PER","A","2002",10.200774,
"CZE","POP","TOT","MLN_PER","A","2003",10.201651,
"CZE","POP","TOT","MLN_PER","A","2004",10.206923,
"CZE","POP","TOT","MLN_PER","A","2005",10.234092,
"CZE","POP","TOT","MLN_PER","A","2006",10.266646,
"CZE","POP","TOT","MLN_PER","A","2007",10.322689,
"CZE","POP","TOT","MLN_PER","A","2008",10.429692,
"CZE","POP","TOT","MLN_PER","A","2009",10.491492,
"CZE","POP","TOT","MLN_PER","A","2010",10.517247,
"CZE","POP","TOT","MLN_PER","A","2011",10.496672,
"CZE","POP","TOT","MLN_PER","A","2012",10.509286,
"CZE","POP","TOT","MLN_PER","A","2013",10.510719,
"CZE","POP","TOT","MLN_PER","A","2014",10.524783,
"CZE","POP","TOT","MLN_PER","A","2015",10.542942,
"CZE","POP","TOT","MLN_PER","A","2016",10.565284,
"CZE","POP","TOT","MLN_PER","A","2017",10.589526,
"CZE","POP","TOT","MLN_PER","A","2018",10.62643,
"CZE","POP","TOT","MLN_PER","A","2019",10.669324,
"CZE","POP","TOT","MLN_PER","A","2020",10.700155,
"DNK","POP","TOT","MLN_PER","A","2000",5.337344,
"DNK","POP","TOT","MLN_PER","A","2001",5.355082,
"DNK","POP","TOT","MLN_PER","A","2002",5.374255,
"DNK","POP","TOT","MLN_PER","A","2003",5.387174,
"DNK","POP","TOT","MLN_PER","A","2004",5.401177,
"DNK","POP","TOT","MLN_PER","A","2005",5.415978,
"DNK","POP","TOT","MLN_PER","A","2006",5.434567,
"DNK","POP","TOT","MLN_PER","A","2007",5.457415,
"DNK","POP","TOT","MLN_PER","A","2008",5.489022,
"DNK","POP","TOT","MLN_PER","A","2009",5.519441,
"DNK","POP","TOT","MLN_PER","A","2010",5.543819,
"DNK","POP","TOT","MLN_PER","A","2011",5.566856,
"DNK","POP","TOT","MLN_PER","A","2012",5.587085,
"DNK","POP","TOT","MLN_PER","A","2013",5.608784,
"DNK","POP","TOT","MLN_PER","A","2014",5.639719,
"DNK","POP","TOT","MLN_PER","A","2015",5.678348,
"DNK","POP","TOT","MLN_PER","A","2016",5.724456,
"DNK","POP","TOT","MLN_PER","A","2017",5.760694,
"DNK","POP","TOT","MLN_PER","A","2018",5.789957,
"DNK","POP","TOT","MLN_PER","A","2019",5.814461,
"DNK","POP","TOT","MLN_PER","A","2020",5.825337,
"FIN","POP","TOT","MLN_PER","A","2000",5.176203,
"FIN","POP","TOT","MLN_PER","A","2001",5.188005,
"FIN","POP","TOT","MLN_PER","A","2002",5.200598,
"FIN","POP","TOT","MLN_PER","A","2003",5.21301,
"FIN","POP","TOT","MLN_PER","A","2004",5.228173,
"FIN","POP","TOT","MLN_PER","A","2005",5.2461,
"FIN","POP","TOT","MLN_PER","A","2006",5.266266,
"FIN","POP","TOT","MLN_PER","A","2007",5.288719,
"FIN","POP","TOT","MLN_PER","A","2008",5.313398,
"FIN","POP","TOT","MLN_PER","A","2009",5.338867,
"FIN","POP","TOT","MLN_PER","A","2010",5.363341,
"FIN","POP","TOT","MLN_PER","A","2011",5.388272,
"FIN","POP","TOT","MLN_PER","A","2012",5.413967,
"FIN","POP","TOT","MLN_PER","A","2013",5.438975,
"FIN","POP","TOT","MLN_PER","A","2014",5.461507,
"FIN","POP","TOT","MLN_PER","A","2015",5.479528,
"FIN","POP","TOT","MLN_PER","A","2016",5.495297,
"FIN","POP","TOT","MLN_PER","A","2017",5.508209,
"FIN","POP","TOT","MLN_PER","A","2018",5.515525,
"FIN","POP","TOT","MLN_PER","A","2019",5.521605,
"FIN","POP","TOT","MLN_PER","A","2020",5.529545,
"FRA","POP","TOT","MLN_PER","A","2000",60.72478,
"FRA","POP","TOT","MLN_PER","A","2001",61.163237,
"FRA","POP","TOT","MLN_PER","A","2002",61.60455,
"FRA","POP","TOT","MLN_PER","A","2003",62.037544,
"FRA","POP","TOT","MLN_PER","A","2004",62.4908,
"FRA","POP","TOT","MLN_PER","A","2005",62.958328,
"FRA","POP","TOT","MLN_PER","A","2006",63.393406,
"FRA","POP","TOT","MLN_PER","A","2007",63.781275,
"FRA","POP","TOT","MLN_PER","A","2008",64.133174,
"FRA","POP","TOT","MLN_PER","A","2009",64.458715,
"FRA","POP","TOT","MLN_PER","A","2010",64.773169,
"FRA","POP","TOT","MLN_PER","A","2011",65.087317,
"FRA","POP","TOT","MLN_PER","A","2012",65.402998,
"FRA","POP","TOT","MLN_PER","A","2013",65.735961,
"FRA","POP","TOT","MLN_PER","A","2014",66.276671,
"FRA","POP","TOT","MLN_PER","A","2015",66.512558,
"FRA","POP","TOT","MLN_PER","A","2016",66.688563,
"FRA","POP","TOT","MLN_PER","A","2017",66.883314,
"FRA","POP","TOT","MLN_PER","A","2018",67.068133,
"FRA","POP","TOT","MLN_PER","A","2019",67.215667,
"FRA","POP","TOT","MLN_PER","A","2020",67.347238,
"DEU","POP","TOT","MLN_PER","A","2000",82.211501,
"DEU","POP","TOT","MLN_PER","A","2001",82.349926,
"DEU","POP","TOT","MLN_PER","A","2002",82.488493,
"DEU","POP","TOT","MLN_PER","A","2003",82.534175,
"DEU","POP","TOT","MLN_PER","A","2004",82.516268,
"DEU","POP","TOT","MLN_PER","A","2005",82.469421,
"DEU","POP","TOT","MLN_PER","A","2006",82.376447,
"DEU","POP","TOT","MLN_PER","A","2007",82.266373,
"DEU","POP","TOT","MLN_PER","A","2008",82.110097,
"DEU","POP","TOT","MLN_PER","A","2009",81.902308,
"DEU","POP","TOT","MLN_PER","A","2010",81.776936,
"DEU","POP","TOT","MLN_PER","A","2011",80.274981,
"DEU","POP","TOT","MLN_PER","A","2012",80.425826,
"DEU","POP","TOT","MLN_PER","A","2013",80.645605,
"DEU","POP","TOT","MLN_PER","A","2014",80.982495,
"DEU","POP","TOT","MLN_PER","A","2015",81.686608,
"DEU","POP","TOT","MLN_PER","A","2016",82.348669,
"DEU","POP","TOT","MLN_PER","A","2017",82.657,
"DEU","POP","TOT","MLN_PER","A","2018",82.905788,
"DEU","POP","TOT","MLN_PER","A","2019",83.092958,
"DEU","POP","TOT","MLN_PER","A","2020",83.160874,
"GRC","POP","TOT","MLN_PER","A","2000",10.805806,
"GRC","POP","TOT","MLN_PER","A","2001",10.862129,
"GRC","POP","TOT","MLN_PER","A","2002",10.902022,
"GRC","POP","TOT","MLN_PER","A","2003",10.928072,
"GRC","POP","TOT","MLN_PER","A","2004",10.955142,
"GRC","POP","TOT","MLN_PER","A","2005",10.987316,
"GRC","POP","TOT","MLN_PER","A","2006",11.020366,
"GRC","POP","TOT","MLN_PER","A","2007",11.048466,
"GRC","POP","TOT","MLN_PER","A","2008",11.077839,
"GRC","POP","TOT","MLN_PER","A","2009",11.107017,
"GRC","POP","TOT","MLN_PER","A","2010",11.121344,
"GRC","POP","TOT","MLN_PER","A","2011",11.1049,
"GRC","POP","TOT","MLN_PER","A","2012",11.04501,
"GRC","POP","TOT","MLN_PER","A","2013",10.965209,
"GRC","POP","TOT","MLN_PER","A","2014",10.892415,
"GRC","POP","TOT","MLN_PER","A","2015",10.820883,
"GRC","POP","TOT","MLN_PER","A","2016",10.775966,
"GRC","POP","TOT","MLN_PER","A","2017",10.754679,
"GRC","POP","TOT","MLN_PER","A","2018",10.732877,
"GRC","POP","TOT","MLN_PER","A","2019",10.721584,
"GRC","POP","TOT","MLN_PER","A","2020",10.707972,
"HUN","POP","TOT","MLN_PER","A","2000",10.210965,
"HUN","POP","TOT","MLN_PER","A","2001",10.187578,
"HUN","POP","TOT","MLN_PER","A","2002",10.15861,
"HUN","POP","TOT","MLN_PER","A","2003",10.129554,
"HUN","POP","TOT","MLN_PER","A","2004",10.10714,
"HUN","POP","TOT","MLN_PER","A","2005",10.087064,
"HUN","POP","TOT","MLN_PER","A","2006",10.071374,
"HUN","POP","TOT","MLN_PER","A","2007",10.055778,
"HUN","POP","TOT","MLN_PER","A","2008",10.038186,
"HUN","POP","TOT","MLN_PER","A","2009",10.022647,
"HUN","POP","TOT","MLN_PER","A","2010",10.00002,
"HUN","POP","TOT","MLN_PER","A","2011",9.958824,
"HUN","POP","TOT","MLN_PER","A","2012",9.920364,
"HUN","POP","TOT","MLN_PER","A","2013",9.893083,
"HUN","POP","TOT","MLN_PER","A","2014",9.866466,
"HUN","POP","TOT","MLN_PER","A","2015",9.843025,
"HUN","POP","TOT","MLN_PER","A","2016",9.814026,
"HUN","POP","TOT","MLN_PER","A","2017",9.787969,
"HUN","POP","TOT","MLN_PER","A","2018",9.775566,
"HUN","POP","TOT","MLN_PER","A","2019",9.771142,
"HUN","POP","TOT","MLN_PER","A","2020",9.750153,
"ISL","POP","TOT","MLN_PER","A","2000",0.2812,
"ISL","POP","TOT","MLN_PER","A","2001",0.28497,
"ISL","POP","TOT","MLN_PER","A","2002",0.287516,
"ISL","POP","TOT","MLN_PER","A","2003",0.289522,
"ISL","POP","TOT","MLN_PER","A","2004",0.292077,
"ISL","POP","TOT","MLN_PER","A","2005",0.296734,
"ISL","POP","TOT","MLN_PER","A","2006",0.303784,
"ISL","POP","TOT","MLN_PER","A","2007",0.311567,
"ISL","POP","TOT","MLN_PER","A","2008",0.317404,
"ISL","POP","TOT","MLN_PER","A","2009",0.318501,
"ISL","POP","TOT","MLN_PER","A","2010",0.318044,
"ISL","POP","TOT","MLN_PER","A","2011",0.319011,
"ISL","POP","TOT","MLN_PER","A","2012",0.320723,
"ISL","POP","TOT","MLN_PER","A","2013",0.323763,
"ISL","POP","TOT","MLN_PER","A","2014",0.327379,
"ISL","POP","TOT","MLN_PER","A","2015",0.330818,
"ISL","POP","TOT","MLN_PER","A","2016",0.335435,
"ISL","POP","TOT","MLN_PER","A","2017",0.343399,
"ISL","POP","TOT","MLN_PER","A","2018",0.352722,
"ISL","POP","TOT","MLN_PER","A","2019",0.360558,
"ISL","POP","TOT","MLN_PER","A","2020",0.366462,
"IRL","POP","TOT","MLN_PER","A","2000",3.789536,
"IRL","POP","TOT","MLN_PER","A","2001",3.847198,
"IRL","POP","TOT","MLN_PER","A","2002",3.917203,
"IRL","POP","TOT","MLN_PER","A","2003",3.979853,
"IRL","POP","TOT","MLN_PER","A","2004",4.045188,
"IRL","POP","TOT","MLN_PER","A","2005",4.133839,
"IRL","POP","TOT","MLN_PER","A","2006",4.232929,
"IRL","POP","TOT","MLN_PER","A","2007",4.375842,
"IRL","POP","TOT","MLN_PER","A","2008",4.48507,
"IRL","POP","TOT","MLN_PER","A","2009",4.533395,
"IRL","POP","TOT","MLN_PER","A","2010",4.554763,
"IRL","POP","TOT","MLN_PER","A","2011",4.574888,
"IRL","POP","TOT","MLN_PER","A","2012",4.593697,
"IRL","POP","TOT","MLN_PER","A","2013",4.614669,
"IRL","POP","TOT","MLN_PER","A","2014",4.64544,
"IRL","POP","TOT","MLN_PER","A","2015",4.687787,
"IRL","POP","TOT","MLN_PER","A","2016",4.739597,
"IRL","POP","TOT","MLN_PER","A","2017",4.79249,
"IRL","POP","TOT","MLN_PER","A","2018",4.857015,
"IRL","POP","TOT","MLN_PER","A","2019",4.921496,
"IRL","POP","TOT","MLN_PER","A","2020",4.977443,
"ITA","POP","TOT","MLN_PER","A","2000",56.942108,
"ITA","POP","TOT","MLN_PER","A","2001",56.976976,
"ITA","POP","TOT","MLN_PER","A","2002",57.089823,
"ITA","POP","TOT","MLN_PER","A","2003",57.399187,
"ITA","POP","TOT","MLN_PER","A","2004",57.828178,
"ITA","POP","TOT","MLN_PER","A","2005",58.166684,
"ITA","POP","TOT","MLN_PER","A","2006",58.399863,
"ITA","POP","TOT","MLN_PER","A","2007",58.756247,
"ITA","POP","TOT","MLN_PER","A","2008",59.211183,
"ITA","POP","TOT","MLN_PER","A","2009",59.555456,
"ITA","POP","TOT","MLN_PER","A","2010",59.819402,
"ITA","POP","TOT","MLN_PER","A","2011",60.026844,
"ITA","POP","TOT","MLN_PER","A","2012",60.191243,
"ITA","POP","TOT","MLN_PER","A","2013",60.311616,
"ITA","POP","TOT","MLN_PER","A","2014",60.320708,
"ITA","POP","TOT","MLN_PER","A","2015",60.229599,
"ITA","POP","TOT","MLN_PER","A","2016",60.11522,
"ITA","POP","TOT","MLN_PER","A","2017",60.002254,
"ITA","POP","TOT","MLN_PER","A","2018",59.877216,
"ITA","POP","TOT","MLN_PER","A","2019",59.729077,
"ITA","POP","TOT","MLN_PER","A","2020",59.449527,
"JPN","POP","TOT","MLN_PER","A","2000",126.925843,
"JPN","POP","TOT","MLN_PER","A","2001",127.291,
"JPN","POP","TOT","MLN_PER","A","2002",127.435,
"JPN","POP","TOT","MLN_PER","A","2003",127.619,
"JPN","POP","TOT","MLN_PER","A","2004",127.687,
"JPN","POP","TOT","MLN_PER","A","2005",127.767994,
"JPN","POP","TOT","MLN_PER","A","2006",127.900515,
"JPN","POP","TOT","MLN_PER","A","2007",128.032743,
"JPN","POP","TOT","MLN_PER","A","2008",128.08396,
"JPN","POP","TOT","MLN_PER","A","2009",128.031514,
"JPN","POP","TOT","MLN_PER","A","2010",128.057352,
"JPN","POP","TOT","MLN_PER","A","2011",127.834233,
"JPN","POP","TOT","MLN_PER","A","2012",127.592657,
"JPN","POP","TOT","MLN_PER","A","2013",127.413888,
"JPN","POP","TOT","MLN_PER","A","2014",127.23715,
"JPN","POP","TOT","MLN_PER","A","2015",127.094745,
"JPN","POP","TOT","MLN_PER","A","2016",126.932772,
"JPN","POP","TOT","MLN_PER","A","2017",126.70621,
"JPN","POP","TOT","MLN_PER","A","2018",126.44318,
"JPN","POP","TOT","MLN_PER","A","2019",126.166948,
"JPN","POP","TOT","MLN_PER","A","2020",125.708,
"KOR","POP","TOT","MLN_PER","A","2000",47.008111,
"KOR","POP","TOT","MLN_PER","A","2001",47.370164,
"KOR","POP","TOT","MLN_PER","A","2002",47.644736,
"KOR","POP","TOT","MLN_PER","A","2003",47.89233,
"KOR","POP","TOT","MLN_PER","A","2004",48.082519,
"KOR","POP","TOT","MLN_PER","A","2005",48.184561,
"KOR","POP","TOT","MLN_PER","A","2006",48.438292,
"KOR","POP","TOT","MLN_PER","A","2007",48.683638,
"KOR","POP","TOT","MLN_PER","A","2008",49.054708,
"KOR","POP","TOT","MLN_PER","A","2009",49.307835,
"KOR","POP","TOT","MLN_PER","A","2010",49.554112,
"KOR","POP","TOT","MLN_PER","A","2011",49.936638,
"KOR","POP","TOT","MLN_PER","A","2012",50.199853,
"KOR","POP","TOT","MLN_PER","A","2013",50.428893,
"KOR","POP","TOT","MLN_PER","A","2014",50.746659,
"KOR","POP","TOT","MLN_PER","A","2015",51.014947,
"KOR","POP","TOT","MLN_PER","A","2016",51.217803,
"KOR","POP","TOT","MLN_PER","A","2017",51.361911,
"KOR","POP","TOT","MLN_PER","A","2018",51.606633,
"KOR","POP","TOT","MLN_PER","A","2019",51.709098,
"KOR","POP","TOT","MLN_PER","A","2020",51.780579,
"LUX","POP","TOT","MLN_PER","A","2000",0.436303,
"LUX","POP","TOT","MLN_PER","A","2001",0.441522,
"LUX","POP","TOT","MLN_PER","A","2002",0.446166,
"LUX","POP","TOT","MLN_PER","A","2003",0.451626,
"LUX","POP","TOT","MLN_PER","A","2004",0.458098,
"LUX","POP","TOT","MLN_PER","A","2005",0.465152,
"LUX","POP","TOT","MLN_PER","A","2006",0.472641,
"LUX","POP","TOT","MLN_PER","A","2007",0.479992,
"LUX","POP","TOT","MLN_PER","A","2008",0.488647,
"LUX","POP","TOT","MLN_PER","A","2009",0.497783,
"LUX","POP","TOT","MLN_PER","A","2010",0.506953,
"LUX","POP","TOT","MLN_PER","A","2011",0.518351,
"LUX","POP","TOT","MLN_PER","A","2012",0.530952,
"LUX","POP","TOT","MLN_PER","A","2013",0.543358,
"LUX","POP","TOT","MLN_PER","A","2014",0.556322,
"LUX","POP","TOT","MLN_PER","A","2015",0.569605,
"LUX","POP","TOT","MLN_PER","A","2016",0.583459,
"LUX","POP","TOT","MLN_PER","A","2017",0.596337,
"LUX","POP","TOT","MLN_PER","A","2018",0.60795,
"LUX","POP","TOT","MLN_PER","A","2019",0.620003,
"LUX","POP","TOT","MLN_PER","A","2020",0.630413,
"MEX","POP","TOT","MLN_PER","A","2000",98.785275,
"MEX","POP","TOT","MLN_PER","A","2001",100.105299,
"MEX","POP","TOT","MLN_PER","A","2002",101.493987,
"MEX","POP","TOT","MLN_PER","A","2003",102.890474,
"MEX","POP","TOT","MLN_PER","A","2004",104.272444,
"MEX","POP","TOT","MLN_PER","A","2005",105.669369,
"MEX","POP","TOT","MLN_PER","A","2006",107.155391,
"MEX","POP","TOT","MLN_PER","A","2007",108.744845,
"MEX","POP","TOT","MLN_PER","A","2008",110.405454,
"MEX","POP","TOT","MLN_PER","A","2009",112.095388,
"MEX","POP","TOT","MLN_PER","A","2010",113.748671,
"MEX","POP","TOT","MLN_PER","A","2011",115.367452,
"MEX","POP","TOT","MLN_PER","A","2012",116.93567,
"MEX","POP","TOT","MLN_PER","A","2013",118.453929,
"MEX","POP","TOT","MLN_PER","A","2014",119.936411,
"MEX","POP","TOT","MLN_PER","A","2015",121.3478,
"MEX","POP","TOT","MLN_PER","A","2016",122.715165,
"MEX","POP","TOT","MLN_PER","A","2017",124.041731,
"MEX","POP","TOT","MLN_PER","A","2018",125.327797,
"MEX","POP","TOT","MLN_PER","A","2019",126.577691,
"MEX","POP","TOT","MLN_PER","A","2020",127.792286,
"NLD","POP","TOT","MLN_PER","A","2000",15.925505,
"NLD","POP","TOT","MLN_PER","A","2001",16.046182,
"NLD","POP","TOT","MLN_PER","A","2002",16.148921,
"NLD","POP","TOT","MLN_PER","A","2003",16.225303,
"NLD","POP","TOT","MLN_PER","A","2004",16.281777,
"NLD","POP","TOT","MLN_PER","A","2005",16.319871,
"NLD","POP","TOT","MLN_PER","A","2006",16.346096,
"NLD","POP","TOT","MLN_PER","A","2007",16.381696,
"NLD","POP","TOT","MLN_PER","A","2008",16.44559,
"NLD","POP","TOT","MLN_PER","A","2009",16.530387,
"NLD","POP","TOT","MLN_PER","A","2010",16.61539,
"NLD","POP","TOT","MLN_PER","A","2011",16.693074,
"NLD","POP","TOT","MLN_PER","A","2012",16.754963,
"NLD","POP","TOT","MLN_PER","A","2013",16.80443,
"NLD","POP","TOT","MLN_PER","A","2014",16.865008,
